match_id,team_iso3,player_name,appearance_role,shirt_number,position_label,lineup_slot,minute_in,minute_out,minutes_played,is_captain,is_goalkeeper,data_source_name,data_quality_score
M006,ZAF,Khulumani Ndamane,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Lyle Foster,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Nkosinathi Sibisi,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Olwethu Makhanya,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Ricardo Goss,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Samukele Kabini,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Sipho Chaine,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Thabang Matuludi,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M006,ZAF,Tshepang Moremi,bench,8,SUB,0,62,,,false,false,ESPN public summary API,82
M007,BIH,Amar Dedic,starter,7,RB,2,0,,,false,false,ESPN public summary API,82
M007,BIH,Amar Memic,starter,15,LM,11,0,,,false,false,ESPN public summary API,82
M007,BIH,Benjamin Tahirovic,starter,6,CM-R,4,0,,,false,false,ESPN public summary API,82
M007,BIH,Ermedin Demirovic,starter,10,CF-R,10,0,,,false,false,ESPN public summary API,82
M007,BIH,Esmir Bajraktarevic,starter,20,RM,7,0,,,false,false,ESPN public summary API,82
M007,BIH,Ivan Basic,starter,13,CM-L,8,0,,,false,false,ESPN public summary API,82
M007,BIH,Jovo Lukic,starter,25,CF-L,9,0,,,false,false,ESPN public summary API,82
M007,BIH,Nikola Katic,starter,18,CD-R,5,0,,,false,false,ESPN public summary API,82
M007,BIH,Nikola Vasilj,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M007,BIH,Sead Kolasinac,starter,5,LB,3,0,,,false,false,ESPN public summary API,82
M007,BIH,Tarik Muharemovic,starter,4,CD-L,6,0,,,false,false,ESPN public summary API,82
M007,BIH,Amir Hadziahmetovic,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Arjan Malic,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Armin Gigovic,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Dennis Hadzikadunic,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Dzenis Burnic,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Edin Dzeko,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Ermin Mahmic,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Haris Tabakovic,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Ivan Sunjic,unused,14,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Kerim Alajbegovic,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Martin Zlomislic,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Mladen Jurkas,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Nihad Mujakic,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Samed Bazdar,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M007,BIH,Stjepan Radeljic,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Alistair Johnston,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M007,CAN,Derek Cornelius,starter,13,CD-L,6,0,,,false,false,ESPN public summary API,82
M007,CAN,Ismaël Koné,starter,8,CM-R,4,0,,,false,false,ESPN public summary API,82
M007,CAN,Jonathan David,starter,10,CF-R,10,0,61,,false,false,ESPN public summary API,82
M007,CAN,Liam Millar,starter,11,LM,11,0,61,,false,false,ESPN public summary API,82
M007,CAN,Luc de Fougerolles,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M007,CAN,Maxime Crépeau,starter,16,G,1,0,,,false,false,ESPN public summary API,82
M007,CAN,Richie Laryea,starter,22,LB,3,0,,,false,false,ESPN public summary API,82
M007,CAN,Stephen Eustáquio,starter,7,CM-L,8,0,90,,false,false,ESPN public summary API,82
M007,CAN,Tajon Buchanan,starter,17,RM,7,0,61,,false,false,ESPN public summary API,82
M007,CAN,Tani Oluwaseyi,starter,12,CF-L,9,0,76,,false,false,ESPN public summary API,82
M007,CAN,Alfie Jones,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Ali Ahmed,bench,20,SUB,0,61,,,false,false,ESPN public summary API,82
M007,CAN,Alphonso Davies,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Cyle Larin,bench,9,SUB,0,76,,,false,false,ESPN public summary API,82
M007,CAN,Dayne St. Clair,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Jacob Shaffelburg,bench,14,SUB,0,61,,,false,false,ESPN public summary API,82
M007,CAN,Jayden Nelson,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Joel Waterman,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Jonathan Osorio,bench,21,SUB,0,90,,,false,false,ESPN public summary API,82
M007,CAN,Mathieu Choinière,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Moïse Bombito,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Nathan Saliba,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Niko Sigur,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Owen Goodman,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M007,CAN,Promise David,bench,24,SUB,0,61,,,false,false,ESPN public summary API,82
M008,CHE,Breel Embolo,starter,7,F,9,0,,,false,false,ESPN public summary API,82
M008,CHE,Dan Ndoye,starter,11,RF,10,0,65,,false,false,ESPN public summary API,82
M008,CHE,Denis Zakaria,starter,6,RB,2,0,,,false,false,ESPN public summary API,82
M008,CHE,Granit Xhaka,starter,10,CM,4,0,,,false,false,ESPN public summary API,82
M008,CHE,Gregor Kobel,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M008,CHE,Manuel Akanji,starter,5,CD-L,6,0,,,false,false,ESPN public summary API,82
M008,CHE,Michel Aebischer,starter,20,RM,7,0,65,,false,false,ESPN public summary API,82
M008,CHE,Nico Elvedi,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M008,CHE,Remo Freuler,starter,8,LM,8,0,89,,false,false,ESPN public summary API,82
M008,CHE,Ricardo Rodríguez,starter,13,LB,3,0,89,,false,false,ESPN public summary API,82
M008,CHE,Rubén Vargas,starter,17,LF,11,0,79,,false,false,ESPN public summary API,82
M008,CHE,Ardon Jashari,bench,14,SUB,0,89,,,false,false,ESPN public summary API,82
M008,CHE,Aurèle Amenda,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Cedric Itten,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Christian Fassnacht,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Djibril Sow,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Eray Cömert,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Fabian Rieder,bench,22,SUB,0,65,,,false,false,ESPN public summary API,82
M008,CHE,Johan Manzambi,bench,9,SUB,0,65,,,false,false,ESPN public summary API,82
M008,CHE,Luca Jaquez,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Marvin Keller,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Miro Muheim,bench,2,SUB,0,89,,,false,false,ESPN public summary API,82
M008,CHE,Noah Okafor,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Silvan Widmer,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Yvon Mvogo,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M008,CHE,Zeki Amdouni,bench,23,SUB,0,79,,,false,false,ESPN public summary API,82
M008,QAT,Akram Afif,starter,11,LF,11,0,,,false,false,ESPN public summary API,82
M008,QAT,Assim Madibo,starter,23,CM,4,0,79,,false,false,ESPN public summary API,82
M008,QAT,Ayoub Al-Oui,starter,13,RB,2,0,60,,false,false,ESPN public summary API,82
M008,QAT,Boualem Khoukhi,starter,16,CD-L,6,0,,,false,false,ESPN public summary API,82
M008,QAT,Edmílson Junior,starter,8,RF,10,0,88,,false,false,ESPN public summary API,82
M008,QAT,Homam Ahmed,starter,14,LB,3,0,,,false,false,ESPN public summary API,82
M008,QAT,Issa Laye,starter,4,LM,8,0,,,false,false,ESPN public summary API,82
M008,QAT,Jassem Gaber,starter,5,RM,7,0,60,,false,false,ESPN public summary API,82
M008,QAT,Mahmoud Abunada,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M008,QAT,Pedro Miguel,starter,2,CD-R,5,0,,,false,false,ESPN public summary API,82
M008,QAT,Yusuf Abdurisag,starter,15,F,9,0,60,,false,false,ESPN public summary API,82
M008,QAT,Abdulaziz Hatem,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Ahmed Al-Ganehi,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Ahmed Alaaeldin,bench,7,SUB,0,60,,,false,false,ESPN public summary API,82
M008,QAT,Ahmed Fathy,bench,20,SUB,0,60,,,false,false,ESPN public summary API,82
M008,QAT,Al-Hashmi Al-Hussain,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Almoez Ali,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Hassan Al-Haydos,bench,10,SUB,0,88,,,false,false,ESPN public summary API,82
M008,QAT,Karim Boudiaf,bench,12,SUB,0,60,,,false,false,ESPN public summary API,82
M008,QAT,Lucas Mendes,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Meshaal Barsham,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Mohamed Manai,bench,26,SUB,0,79,,,false,false,ESPN public summary API,82
M008,QAT,Mohammed Muntari,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Salah Zakaria,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Sultan Al-Brake,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M008,QAT,Tahsin Jamshid,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Amar Dedic,starter,7,RB,2,0,,,false,false,ESPN public summary API,82
M009,BIH,Amar Memic,starter,15,RM,7,0,,,false,false,ESPN public summary API,82
M009,BIH,Benjamin Tahirovic,starter,6,CM-R,4,0,,,false,false,ESPN public summary API,82
M009,BIH,Edin Dzeko,starter,11,CF-L,9,0,,,false,false,ESPN public summary API,82
M009,BIH,Ermedin Demirovic,starter,10,CF-R,10,0,,,false,false,ESPN public summary API,82
M009,BIH,Ivan Sunjic,starter,14,CM-L,8,0,,,false,false,ESPN public summary API,82
M009,BIH,Kerim Alajbegovic,starter,19,LM,11,0,,,false,false,ESPN public summary API,82
M009,BIH,Nikola Katic,starter,18,CD-R,5,0,,,false,false,ESPN public summary API,82
M009,BIH,Nikola Vasilj,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M009,BIH,Sead Kolasinac,starter,5,LB,3,0,,,false,false,ESPN public summary API,82
M009,BIH,Tarik Muharemovic,starter,4,CD-L,6,0,,,false,false,ESPN public summary API,82
M009,BIH,Amir Hadziahmetovic,unused,16,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Arjan Malic,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Armin Gigovic,unused,8,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Dennis Hadzikadunic,unused,3,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Dzenis Burnic,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Ermin Mahmic,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Esmir Bajraktarevic,unused,20,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Haris Tabakovic,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Ivan Basic,unused,13,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Jovo Lukic,unused,25,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Martin Zlomislic,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Mladen Jurkas,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Nihad Mujakic,unused,2,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Samed Bazdar,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M009,BIH,Stjepan Radeljic,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M009,CHE,Breel Embolo,starter,7,CF-R,9,0,89,,false,false,ESPN public summary API,82
M009,CHE,Dan Ndoye,starter,11,M,10,0,71,,false,false,ESPN public summary API,82
M009,CHE,Fabian Rieder,starter,22,AM,8,0,71,,false,false,ESPN public summary API,82
M009,CHE,Granit Xhaka,starter,10,CM,4,0,,,false,false,ESPN public summary API,82
M009,CHE,Gregor Kobel,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M009,CHE,Manuel Akanji,starter,5,CD-L,6,0,,,false,false,ESPN public summary API,82
M009,CHE,Michel Aebischer,starter,20,RM,7,0,71,,false,false,ESPN public summary API,82
M009,CHE,Nico Elvedi,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M009,CHE,Remo Freuler,starter,8,LM,11,0,,,false,false,ESPN public summary API,82
M009,CHE,Ricardo Rodríguez,starter,13,LB,3,0,,,false,false,ESPN public summary API,82
M009,CHE,Silvan Widmer,starter,3,RB,2,0,86,,false,false,ESPN public summary API,82
M009,CHE,Ardon Jashari,unused,14,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Aurèle Amenda,unused,24,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Cedric Itten,bench,26,,0,89,,,false,false,ESPN public summary API,82
M009,CHE,Christian Fassnacht,unused,16,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Denis Zakaria,unused,6,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Djibril Sow,bench,15,,0,71,,,false,false,ESPN public summary API,82
M009,CHE,Eray Cömert,unused,18,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Johan Manzambi,bench,9,,0,71,,,false,false,ESPN public summary API,82
M009,CHE,Luca Jaquez,bench,25,,0,86,,,false,false,ESPN public summary API,82
M009,CHE,Marvin Keller,unused,21,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Noah Okafor,unused,19,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Rubén Vargas,bench,17,,0,71,,,false,false,ESPN public summary API,82
M009,CHE,Yvon Mvogo,unused,12,,0,,,,false,false,ESPN public summary API,82
M009,CHE,Zeki Amdouni,unused,23,,0,,,,false,false,ESPN public summary API,82
M010,CAN,Ali Ahmed,starter,20,LM,11,0,71,,false,false,ESPN public summary API,82
M010,CAN,Alistair Johnston,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M010,CAN,Cyle Larin,starter,9,CF-L,9,0,,,false,false,ESPN public summary API,82
M010,CAN,Derek Cornelius,starter,13,CD-L,6,0,45,,false,false,ESPN public summary API,82
M010,CAN,Ismaël Koné,starter,8,CM-R,4,0,57,,false,false,ESPN public summary API,82
M010,CAN,Jonathan David,starter,10,CF-R,10,0,,,false,false,ESPN public summary API,82
M010,CAN,Luc de Fougerolles,starter,4,CD-R,5,0,71,,false,false,ESPN public summary API,82
M010,CAN,Maxime Crépeau,starter,16,G,1,0,,,false,false,ESPN public summary API,82
M010,CAN,Richie Laryea,starter,22,LB,3,0,,,false,false,ESPN public summary API,82
M010,CAN,Stephen Eustáquio,starter,7,CM-L,8,0,,,false,false,ESPN public summary API,82
M010,CAN,Tajon Buchanan,starter,17,RM,7,0,83,,false,false,ESPN public summary API,82
M010,CAN,Alphonso Davies,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Dayne St. Clair,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Jacob Shaffelburg,bench,14,SUB,0,71,,,false,false,ESPN public summary API,82
M010,CAN,Jayden Nelson,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Joel Waterman,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Jonathan Osorio,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Liam Millar,unused,11,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Mathieu Choinière,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Moïse Bombito,bench,15,SUB,0,45,,,false,false,ESPN public summary API,82
M010,CAN,Nathan Saliba,bench,25,SUB,0,57,,,false,false,ESPN public summary API,82
M010,CAN,Niko Sigur,bench,23,SUB,0,83,,,false,false,ESPN public summary API,82
M010,CAN,Owen Goodman,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Promise David,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M010,CAN,Tani Oluwaseyi,bench,12,SUB,0,71,,,false,false,ESPN public summary API,82
M010,QAT,Akram Afif,starter,11,LF,11,0,59,,false,false,ESPN public summary API,82
M010,QAT,Assim Madibo,starter,23,CM,4,0,,,false,false,ESPN public summary API,82
M010,QAT,Ayoub Al-Oui,starter,13,RB,2,0,,,false,false,ESPN public summary API,82
M010,QAT,Boualem Khoukhi,starter,16,CD-L,6,0,,,false,false,ESPN public summary API,82
M010,QAT,Edmílson Junior,starter,8,RF,10,0,45,,false,false,ESPN public summary API,82
M010,QAT,Homam Ahmed,starter,14,LB,3,0,,,false,false,ESPN public summary API,82
M010,QAT,Issa Laye,starter,4,LM,8,0,,,false,false,ESPN public summary API,82
M010,QAT,Jassem Gaber,starter,5,RM,7,0,45,,false,false,ESPN public summary API,82
M010,QAT,Mahmoud Abunada,starter,1,G,1,0,,,false,false,ESPN public summary API,82
M010,QAT,Pedro Miguel,starter,2,CD-R,5,0,,,false,false,ESPN public summary API,82
M010,QAT,Yusuf Abdurisag,starter,15,F,9,0,40,,false,false,ESPN public summary API,82
M010,QAT,Abdulaziz Hatem,unused,6,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Ahmed Al-Ganehi,unused,17,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Ahmed Alaaeldin,unused,7,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Ahmed Fathy,bench,20,SUB,0,45,87,,false,false,ESPN public summary API,82
M010,QAT,Al-Hashmi Al-Hussain,bench,25,SUB,0,59,,,false,false,ESPN public summary API,82
M010,QAT,Almoez Ali,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Hassan Al-Haydos,unused,10,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Karim Boudiaf,unused,12,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Lucas Mendes,bench,3,SUB,0,87,,,false,false,ESPN public summary API,82
M010,QAT,Meshaal Barsham,unused,22,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Mohamed Manai,bench,26,SUB,0,45,,,false,false,ESPN public summary API,82
M010,QAT,Mohammed Muntari,unused,9,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Salah Zakaria,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M010,QAT,Sultan Al-Brake,bench,18,SUB,0,40,,,false,false,ESPN public summary API,82
M010,QAT,Tahsin Jamshid,unused,24,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Ali Ahmed,starter,20,LM,11,0,58,,false,false,ESPN public summary API,82
M011,CAN,Alistair Johnston,starter,2,RB,2,0,,,false,false,ESPN public summary API,82
M011,CAN,Cyle Larin,starter,9,CF-L,9,0,58,,false,false,ESPN public summary API,82
M011,CAN,Derek Cornelius,starter,13,CD-L,6,0,,,false,false,ESPN public summary API,82
M011,CAN,Jonathan David,starter,10,CF-R,10,0,,,false,false,ESPN public summary API,82
M011,CAN,Luc de Fougerolles,starter,4,CD-R,5,0,,,false,false,ESPN public summary API,82
M011,CAN,Mathieu Choinière,starter,6,CM-L,8,0,58,,false,false,ESPN public summary API,82
M011,CAN,Maxime Crépeau,starter,16,G,1,0,,,false,false,ESPN public summary API,82
M011,CAN,Nathan Saliba,starter,25,CM-R,4,0,,,false,false,ESPN public summary API,82
M011,CAN,Richie Laryea,starter,22,LB,3,0,83,,false,false,ESPN public summary API,82
M011,CAN,Tajon Buchanan,starter,17,RM,7,0,74,,false,false,ESPN public summary API,82
M011,CAN,Alphonso Davies,unused,19,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Dayne St. Clair,unused,1,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Jacob Shaffelburg,bench,14,SUB,0,83,,,false,false,ESPN public summary API,82
M011,CAN,Jayden Nelson,unused,26,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Joel Waterman,unused,5,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Jonathan Osorio,unused,21,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Liam Millar,bench,11,SUB,0,58,,,false,false,ESPN public summary API,82
M011,CAN,Moïse Bombito,unused,15,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Niko Sigur,unused,23,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Owen Goodman,unused,18,SUB,0,,,,false,false,ESPN public summary API,82
M011,CAN,Promise David,bench,24,SUB,0,74,,,false,false,ESPN public summary API,82
M011,CAN,Stephen Eustáquio,bench,7,SUB,0,58,,,false,false,ESPN public summary API,82
M011,CAN,Tani Oluwaseyi,bench,12,SUB,0,58,,,false,false,ESPN public summary API,82
M011,CHE,Breel Embolo,starter,7,F,9,0,85,,false,false,ESPN public summary API,82
M011,CHE,Djibril Sow,starter,15,AM-R,7,0,74,,false,false,ESPN public summary API,82
M011,CHE,Granit Xhaka,starter,10,LM,4,0,,,false,false,ESPN public summary API,82
